Survey,id,Municipality,Code_ine,Province,CCAA,Reindustrialization,Renaturalization,Preservation,WeightAsPontes,WeightSpain,filter_$,NearestPowerPlantName,PowerPlantCluster,Dist_to_nearest_plant
1,1196,Amurrio,1002,Alava,4,3,5,8,1.71991584484558,1.71613305987253,0,Power plant Velilla,Palencia,156.146583639673
1,1195,Oliana,25149,Lleida,12,0,0,10,.288135541356472,.28750181570105,0,Power plant Cercs,Lleida,45.0503970407326
1,1194,Bilbao,48005,Vizcaya,4,3,10,0,1.57368403519907,1.57022287264363,0,Power plant Velilla,Palencia,161.941362407337
1,1193,Teo,15082,Coruna,1,9,8,1,1.34271693364885,1.33976376041372,1,Power plant Meirama,Coruna,43.0627578836034
1,1192,Punta Umbría,21060,Huelva,15,0,10,0,1.34271693364885,1.33976376041372,0,Power plant Los Barrios,Cádiz,177.544110855675
1,1191,Logroño,26089,La Rioja,6,8,5,8,1.57368403519907,1.57022287264363,0,Power plant de Escucha,Teruel,229.041224152892
1,1190,Madrid,28079,Madrid,8,0,0,5,1.00960602148161,1.00738549278644,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1189,Ames,15002,Coruna,1,5,7,7,1.34271693364885,1.33976376041372,1,Power plant Meirama,Coruna,36.2544791826111
1,1188,"Pobla de Cérvoles, La",25169,LLeida,12,8,8,8,.288135541356472,.28750181570105,0,Power plant Escatrón,Teruel,100.756706262694
1,1187,Barcelona,8019,Barcelona,12, , , ,.844412549663495,.84255534768847,0,Power plant Cercs,Lleida,89.6468182298583
1,1186,Madrid,28079,Madrid,8,7,9,7,1.12308304979293,1.12061293958552,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1185,Almagro,13013,Ciudad Real,10,10,0,10,.676495224311756,.675007339903611,0,Power plant de Puertollano,Ciudad Real,44.0887974939354
1,1184,"Coruña, A",15030,Coruna,1,8,8,6,1.81086486611838,1.8068820477588,1,Power plant Meirama,Coruna,19.8029665718876
1,1183,Tui,36055,Pontevedra,1,3,10,10,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,124
1,1182,Betanzos,15009,Coruna,1,4,8,7,1.4125160179956,1.4094093285706,1,Power plant Meirama,Coruna,19.3654613582245
1,1181,Bermeo,48017,Vizcaya,4,7,6,9,1.2736570830515,1.27085580013465,0,Power plant Velilla,Palencia,183.533739896293
1,1180,Santiago de Compostela,15078,Coruna,1,0,7,10,1.81086486611838,1.8068820477588,1,Power plant Meirama,Coruna,29.8835405918012
1,1177,Marín,36026,Pontevedra,1,6,4,6,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,92.9460134648588
1,1176,Mallorca,7040,Illes Balears,14,3,10,10,.844412549663495,.84255534768847,0,Power plant Cercs,Lleida,299.855318398685
1,1175,Ponteareas,36042,Pontevedra,1,0,9,10,1.34271693364885,1.33976376041372,0,Power plant Meirama,Coruna,109.376926637931
1,1174,Madrid,28079,Madrid,8,6,9,9,.844412549663495,.84255534768847,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1173,Cabrillanes,24029,León,9,9,7,7,.325479258324308,.324763398852974,0,Power plant La Pereda,Asturias,44.4114166085141
1,1170,"Gabias, Las",38020,Santa Cruz de Tenerife,15,0,10,7,1.2736570830515,1.27085580013465,0,Power plant Los Barrios,Cádiz,1349.87988332848
1,1169,Narón,15054,Coruna,1,7,7,8,1.4125160179956,1.4094093285706,1, Power plant As Pontes,Coruna,26.9419328362947
1,1168,"Villajoyosa/Vila Joiosa, la",3139,Alicante/Alacant,13,10,10,10,1.2736570830515,1.27085580013465,0,Power plant Carboneras,Almería,224.138281573912
1,1167,Villena,3140,Alicante/Alacant,13,5,10,10,1.4125160179956,1.4094093285706,0,Power plant Carboneras,Almería,202.743928258611
1,1166,Logroño,26089,La Rioja,6,2,10,10,1.99172946252947,1.98734885035951,0,Power plant de Escucha,Teruel,229.041224152892
1,1165,Betanzos,15009,Coruna,1,0,7,9,1.2736570830515,1.27085580013465,1,Power plant Meirama,Coruna,19.3654613582245
1,1164,Vic,8298,Barcelona,12,8,10,10,1.2736570830515,1.27085580013465,0,Power plant Cercs,Lleida,42.2317136163371
1,1162,Narón,15054,Coruna,1,9,9,5,1.34271693364885,1.33976376041372,1, Power plant As Pontes,Coruna,26.9419328362947
1,1160,Vigo,36057,Pontevedra,1,6,5,1,1.81086486611838,1.8068820477588,0,Power plant Meirama,Coruna,110.133224610945
1,1159,Málaga,29067,Málaga,15,7,0,8,.95535459746218,.953253389414096,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1157,Teruel,44216,Teruel,7,8,10,10,1.4125160179956,1.4094093285706,0,Power plant de Escucha,Teruel,57.8403222682999
1,1154,Calonge i Sant Antoni,17034,Girona,12,6,9,8,1.2736570830515,1.27085580013465,0,Power plant Cercs,Lleida,106.565075411325
1,1153,Burgos,9059,Burgos,9,10,2,8,1.78902598215294,1.78509119626096,0,Power plant Velilla,Palencia,110.990759066177
1,1152,Elda,3066,Alicante/Alacant,13,10,10,10,2.51990453283326,2.51436225177986,0,Power plant Carboneras,Almería,190.941033787469
1,1151,Ribadesella,33056,Asturias,2,7,7,5,.74394357293993,.742307342552874,0,Power plant Aboño,Asturias,52.5123140276613
1,1150,Barcelona,8019,Barcelona,12,9,9,6,1.00960602148161,1.00738549278644,0,Power plant Cercs,Lleida,89.6468182298583
1,1149,Navia,33041,Asturias,2,8, ,10,.676045072913876,.674558178569255,0,Power plant Narcea,León,26.0320247661942
1,1147,Molina de Segura,30027,Murcia,16,0,0,4,1.81086486611838,1.8068820477588,0,Power plant Carboneras,Almería,140.803257795351
1,1145,Ourense,32054,Ourense,1,8,5,5,1.99172946252947,1.98734885035951,0,Power plant Meirama,Coruna,100.31849672276
1,1144,Manzanares,13053,Ciudad Real,10,2,2,2,1.34271693364885,1.33976376041372,0,Power plant de Puertollano,Ciudad Real,77
1,1143,Zaragoza,50297,Zaragoza,7,0,3,8,1.12308304979293,1.12061293958552,0,Power plant Escatrón,Teruel,66.2621296661971
1,1142,Barbastro,22048,Huesca,7,10,10,0,1.34271693364885,1.33976376041372,0,Power plant Escatrón,Teruel,90
1,1141,Zaragoza,50297,Zaragoza,7,10,9,6,.835342402617764,.833505149535036,0,Power plant Escatrón,Teruel,66.2621296661971
1,1139,Palma,7040,Illes Balears,14,7,7,8,1.00960602148161,1.00738549278644,0,Power plant Cercs,Lleida,299.855318398685
1,1138,Málaga,29067,Málaga,15,4,4,6,.844412549663495,.84255534768847,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1137,Ames,15002,Coruna,1,4,5,5,1.4125160179956,1.4094093285706,1,Power plant Meirama,Coruna,36.2544791826111
1,1136,Teruel,44216,Teruel,7,7,8,7,1.2736570830515,1.27085580013465,0,Power plant de Escucha,Teruel,57.8403222682999
1,1133,Manacor,7033,Illes Balears,14,3,10,8,1.2736570830515,1.27085580013465,0,Power plant Cercs,Lleida,313.464603780414
1,1132,Málaga,29067,Málaga,15, , , ,.844412549663495,.84255534768847,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1131,Benidorm,3031,Alicante/Alacant,13,8,8,8,1.57368403519907,1.57022287264363,0,Power plant de Escucha,Teruel,257.636878981828
1,1130,Santiago de Compostela,15078,Coruna,1,8,10,9,2.51990453283326,2.51436225177986,1,Power plant Meirama,Coruna,29.8835405918012
1,1128,Valle de Egüés/Eguesibar,31086,Navarra,5,8,8,8,1.53763022979437,1.5342483640218,0,Power plant Escatrón,Teruel,197.534534284766
1,1127,Ribeira,15073,Coruna,1,0,10,2,1.2736570830515,1.27085580013465,1,Power plant Meirama,Coruna,82.1029287134561
1,1126,Teruel,44216,Teruel,7,6,9,4,1.34271693364885,1.33976376041372,0,Power plant de Escucha,Teruel,57.8403222682999
1,1125,Narón,15054,Coruna,1,8,4,2,1.2736570830515,1.27085580013465,1, Power plant As Pontes,Coruna,26.9419328362947
1,1124,Torre-Pacheco,30037,Murcia,16,5,0,8,1.53763022979437,1.5342483640218,0,Power plant Carboneras,Almería,120.82161940945
1,1123,Berrioplano/Berriobeiti,31902,Navarra,5,7,8,7,.74394357293993,.742307342552874,0,Power plant Escatrón,Teruel,207.630957819499
1,1122,Tui,36055,Pontevedra,1,8,3,7,1.53763022979437,1.5342483640218,0,Power plant Meirama,Coruna,124
1,1121,Pamplona/Iruña,31201,Navarra,5,2,8,5,1.81086486611838,1.8068820477588,0,Power plant Escatrón,Teruel,201.290922367584
1,1120,Brunete,28026,Madrid,8,7,8,7,1.34271693364885,1.33976376041372,0,Power plant de Puertollano,Ciudad Real,194.415376023334
1,1119,Bilbao,48020,Vizcaya,4,9,7,6,1.81086486611838,1.8068820477588,0,Power plant Velilla,Palencia,164.007135593464
1,1118,Brunete,28027,Madrid,8,3,10,10,1.2736570830515,1.27085580013465,0,Power plant Velilla,Palencia,229.265275594081
1,1116,Colunga,33019,Asturias,2,7,5,10,.676045072913876,.674558178569255,0,Power plant Aboño,Asturias,36.1142662790497
1,1114,San Esteban de Gormaz,42162,Soria,9, , , ,.694790496982406,.693262373929594,0,Power plant Velilla,Palencia,198.194616903544
1,1113,Aracena,21007,Huelva,15,4,6,8,.694790496982406,.693262373929594,0,Power plant Puente Nuevo,Córdoba,145.004143466585
1,1112,Consuegra,45053,Toledo,10,0,2,9,.676045072913876,.674558178569255,0,Power plant de Puertollano,Ciudad Real,99.6124089940383
1,1111,Ribaforada,31208,Navarra,5,10,7,7,.694790496982406,.693262373929594,0,Power plant de Escucha,Teruel,142.681453380546
1,1108,Garachico,38015,Santa Cruz de Tenerife,19,0,10,10,.694790496982406,.693262373929594,0,Power plant Los Barrios,Cádiz,1370.0710101859
1,1107,Arjona,23006,Jaén,15,5,5,7,.74394357293993,.742307342552874,0,Power plant de Puertollano,Ciudad Real,80.2872188105466
1,1106,San Esteban de Gormaz,42162,Soria,9,8, ,8,.694790496982406,.693262373929594,0,Power plant Velilla,Palencia,198.194616903544
1,1104,Autol,26021,La Rioja,6, , , ,.694790496982406,.693262373929594,0,Power plant de Escucha,Teruel,182.413017565765
1,1103,Buñol,46077,Valencia,13,10,10,10,.694790496982406,.693262373929594,0,Power plant de Escucha,Teruel,153
1,1102,Aracena,21007,Huelva,15,6,0,9,.694790496982406,.693262373929594,0,Power plant Puente Nuevo,Córdoba,145.004143466585
1,1099,Beriáin,31905,Navarra,5,4,5,6,.694790496982406,.693262373929594,0,Power plant Escatrón,Teruel,193.303079145115
1,1098,Polinyà de Xúquer,46197,Valencia/València,13,0,5,4,.694790496982406,.693262373929594,0,Power plant de Escucha,Teruel,184.200890003438
1,1097,Lekunberri,31908,Navarra,5,10,10,10,.289349300547048,.288712905348206,0,Power plant Escatrón,Teruel,230.934475622034
1,1096,Torrent,46244,Valencia,13,8,7,5,.289349300547048,.288712905348206,0,Power plant de Escucha,Teruel,157.140357064656
1,1095,"Pont de Vilomara i Rocafort, El",8182,Barcelona,12,0,0,10,.676045072913876,.674558178569255,0,Power plant Cercs,Lleida,52.6261254874759
1,1094,Almonaster la Real,21004,Huelva,15,0,0,0,.288135541356472,.28750181570105,0,Power plant Puente Nuevo,Córdoba,166.088693581512
1,1091,Segovia,40194,Segovia,9,5,8,5,1.57368403519907,1.57022287264363,0,Power plant Velilla,Palencia,222.14876089713
1,1089,Logroño,26089,La Rioja,6,7,10,8,1.99172946252947,1.98734885035951,0,Power plant de Escucha,Teruel,229.041224152892
1,1088,Toledo,45168,Toledo,10,3,3,8,1.99172946252947,1.98734885035951,0,Power plant de Puertollano,Ciudad Real,135.886489059985
1,1087,Lerín,31152,Navarra,5,9,4,8,.325479258324308,.324763398852974,0,Power plant Escatrón,Teruel,189.018548157941
1,1086,Ciudad Real,13034,Ciudad Real,10,0,5,9,1.78902598215294,1.78509119626096,0,Power plant de Puertollano,Ciudad Real,38.0516494974727
1,1085,Zaragoza,50297,Zaragoza,7,4,8,9,.844412549663495,.84255534768847,0,Power plant Escatrón,Teruel,66.2621296661971
1,1083,San Fulgencio,3118,Alicante/Alacant,13, , , ,.676045072913876,.674558178569255,0,Power plant Carboneras,Almería,165.644737867027
1,1081,Cartagena,30016,Murcia,16,7,9,10,1.81086486611838,1.8068820477588,0,Power plant Carboneras,Almería,108.642572670368
1,1080,València,46250,Valencia/València,13,2,10,7,1.12308304979293,1.12061293958552,0,Power plant de Escucha,Teruel,159.522029057187
1,1079,Madrid,28079,Madrid,8,9,9,9,.844412549663495,.84255534768847,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1078,Murcia,30030,Murcia,16,10,10,10,1.00960602148161,1.00738549278644,0,Power plant Carboneras,Almería,125.568797325632
1,1077,Murcia,30030,Murcia,16,0,3,8,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1076,Sevilla,41091,Sevilla,15,0,10,8,.844412549663495,.84255534768847,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1075,Madrid,28079,Madrid,8,9,10,5,.95535459746218,.953253389414096,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1073,Santa Cruz de Tenerife,38038,Santa Cruz de Tenerife,19, ,9,9,1.99172946252947,1.98734885035951,0,Power plant Los Barrios,Cádiz,1318.20518017551
1,1072,Sevilla,41091,Sevilla,15,5,0,10,.844412549663495,.84255534768847,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1071,Blanca,30011,Murcia,16,3,10,7,.74394357293993,.742307342552874,0,Power plant Carboneras,Almería,146
1,1070,Madrid,28079,Madrid,8,7,7,10,.844412549663495,.84255534768847,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1069,Murcia,30030,Murcia,16,0,0,10,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1068,Oviedo,33044,Asturias,2,4,5,9,1.81086486611838,1.8068820477588,0,Power plant Soto de Ribera,Asturias,6.4181592561858
1,1067,Corbera de Llobregat,8072,Barcelona,12,8,9,10,1.53763022979437,1.5342483640218,0,Power plant Cercs,Lleida,83.7496064309525
1,1066,Murcia,30030,Murcia,16,10,4,7,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1065,Murcia,30030,Murcia,16,3,5,7,.835342402617764,.833505149535036,0,Power plant Carboneras,Almería,125.568797325632
1,1064,Zaragoza,50297,Zaragoza,7, , , ,1.12308304979293,1.12061293958552,0,Power plant Escatrón,Teruel,66.2621296661971
1,1063,Torrelaguna,28151,Madrid,8,4,10,10,.676495224311756,.675007339903611,0,Power plant de Puertollano,Ciudad Real,246.35532593258
1,1061,Alcoy/Alcoi,3009,Alicante/Alacant,13,6,6,10,1.57368403519907,1.57022287264363,0,Power plant de Escucha,Teruel,238.225536293031
1,1060,"Llosa de Ranes, la",46157,Valencia/València,13,0,0, ,.74394357293993,.742307342552874,0,Power plant de Escucha,Teruel,199.874150744733
1,1059,Málaga,29067,Málaga,15,8,8,7,.835342402617764,.833505149535036,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1058,Málaga,29067,Málaga,15,9,9,9,.95535459746218,.953253389414096,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1057,Sierra Engarcerán,12105,Castellon,13,6,5,10,.288630219289262,.287995405638601,0,Power plant Andorra,Teruel,87.5815968600874
1,1056,Sevilla,41091,Sevilla,15, ,8,8,.844412549663495,.84255534768847,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1055,Málaga,29067,Málaga,15,10,10,10,.95535459746218,.953253389414096,0,Power plant Los Barrios,Cádiz,116.20571530367
1,1054,Valdepiélagos,28163,Madrid,8,6,8,7,.331980789917225,.331250630969504,0,Power plant de Puertollano,Ciudad Real,241.420435510643
1,1053,Madrid,28079,Madrid,8, ,2,8,.835342402617764,.833505149535036,0,Power plant de Puertollano,Ciudad Real,204.990347131533
1,1052,Zaragoza,50297,Zaragoza,7,5,8, ,1.12308304979293,1.12061293958552,0,Power plant Escatrón,Teruel,66.2621296661971
1,1051,Sevilla,41091,Sevilla,15,8,7,8,.844412549663495,.84255534768847,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1050,Murcia,30030,Murcia,16,5,5,7,.844412549663495,.84255534768847,0,Power plant Carboneras,Almería,125.568797325632
1,1049,Murcia,30030,Murcia,16,8,8,8,.835342402617764,.833505149535036,0,Power plant Carboneras,Almería,125.568797325632
1,1048,Murcia,30030,Murcia,16,6,5,9,.844412549663495,.84255534768847,0,Power plant Carboneras,Almería,125.568797325632
1,1047,València,46250,Valencia/València,13,4,6,8,.844412549663495,.84255534768847,0,Power plant de Escucha,Teruel,159.522029057187
1,1046,Murcia,30030,Murcia,16,0,10,7,.95535459746218,.953253389414096,0,Power plant Carboneras,Almería,125.568797325632
1,1045,València,46250,Valencia/València,13, , ,5,.95535459746218,.953253389414096,0,Power plant de Escucha,Teruel,159.522029057187
1,1044,Foios,46126,Valencia/València,13,5,6,8,.676495224311756,.675007339903611,0,Power plant de Escucha,Teruel,146.061167225011
1,1043,Vigo,36057,Pontevedra,1,10,10,5,1.78902598215294,1.78509119626096,0,Power plant Meirama,Coruna,110.133224610945
1,1041,Montblanc,43086,Tarragona,12,7,6,6,.676045072913876,.674558178569255,0,Power plant Cercs,Lleida,107.724997366092
1,1039,Almagro,13013,Ciudad Real,10,3,9,3,.676495224311756,.675007339903611,0,Power plant de Puertollano,Ciudad Real,44.0887974939354
1,1037,Pamplona/Iruña,31201,Navarra,5,2,2,6,1.81086486611838,1.8068820477588,0,Power plant Escatrón,Teruel,201.290922367584
1,1036,Foios,46126,Valencia/València,13,4,6,7,.676495224311756,.675007339903611,0,Power plant de Escucha,Teruel,146.061167225011
1,1035,Miraflores de la Sierra,28085,Madrid,8,6,5,6,.74394357293993,.742307342552874,0,Power plant de Puertollano,Ciudad Real,240.345836770625
1,1034,"Catllar, El",43043,Tarragona,12,10,10,10,.676495224311756,.675007339903611,0,Power plant Cercs,Lleida,119.935335149671
1,1032,Lugo,27028,Lugo,1,0,5,10,1.57368403519907,1.57022287264363,0, Power plant As Pontes,Coruna,54.5464960751
1,1031,Torrevieja,3133,Alicante,13,5,9,5,1.99172946252947,1.98734885035951,0,Power plant de Escucha,Teruel,157.140357064656
1,1030,Santiago de Compostela,15078,Coruna,1, , , ,1.99172946252947,1.98734885035951,1,Power plant Meirama,Coruna,29.8835405918012
1,1028,Jerez de los Caballeros,6070,Badajoz,11,5,9,8,.676495224311756,.675007339903611,0,Power plant Puente Nuevo,Córdoba,165.104624573491
1,1027,Santander,39075,Cantabria,3,0,10,10,1.81086486611838,1.8068820477588,0,Power plant Velilla,Palencia,109.460605321173
1,1026,Roda de Berà,43131,Tarragona,12,8,5,10,.796391966262222,.794640380815955,0,Power plant Cercs,Lleida,114.80299137384
1,1025,Noáin (Valle de Elorz)/Noain (Elortzibar),31088,Navarra,5,0,10,8,.74394357293993,.742307342552874,0,Power plant Escatrón,Teruel,190.46232956018
1,1024,Navia,33041,Asturias,2,5,10,10,.796391966262222,.794640380815955,0,Power plant Narcea,León,26.0320247661942
1,1023,Trujillo,10200,Cáceres,11,9,6,7,.796391966262222,.794640380815955,0,Power plant de Puertollano,Ciudad Real,155.865921949085
1,1021,Oroso,15060,Coruna,1,10,10,8,.796391966262222,.794640380815955,1,Power plant Meirama,Coruna,18.9612428841162
1,1020,Colindres,39023,Cantabria,3,10,10,10,.796391966262222,.794640380815955,0,Power plant Velilla,Palencia,131.396436415674
1,1019,Logroño,26089,La Rioja,6,10,10,10,1.57368403519907,1.57022287264363,0,Power plant de Escucha,Teruel,229.041224152892
1,1018,Altsasu/Alsasua,31010,Navarra,5,8,6,4,.74394357293993,.742307342552874,0,Power plant Escatrón,Teruel,236.493696467019
1,1017,Santander,39075,Cantabria,3,3,3,5,1.78902598215294,1.78509119626096,0,Power plant Velilla,Palencia,109.460605321173
1,1016,Viveiro,27066,Lugo,1, , , ,1.2736570830515,1.27085580013465,0, Power plant As Pontes,Coruna,30.7727779535999
1,1015,Tafalla,31227,Navarra,5,0,8,10,1.2736570830515,1.27085580013465,0,Power plant Escatrón,Teruel,177.754257662484
1,1013,Batea,43022,Tarragona,12,6,7,7,.288135541356472,.28750181570105,0,Power plant Escatrón,Teruel,55.7494329885277
1,1010,Alconchel,6007,Badajoz,11,5,0,10,.289349300547048,.288712905348206,0,Power plant Puente Nuevo,Córdoba,198.525808613299
1,1009,Hontanares de Eresma,40101,Segovia,9, ,7,9,.288135541356472,.28750181570105,0,Power plant Velilla,Palencia,212.684869233344
1,1007,Colindres,39023,Cantabria,3,6,6,8,.676495224311756,.675007339903611,0,Power plant Velilla,Palencia,131.396436415674
1,1004,Aldeanueva del Camino,10015,Cáceres,11, ,5,7,.325479258324308,.324763398852974,0,Power plant Puente Nuevo,Córdoba,254.146198544659
1,1003,Sevilla,41091,Sevilla,15,8,8,7,.835342402617764,.833505149535036,0,Power plant Puente Nuevo,Córdoba,120.312972794418
1,1001,"Porriño, O",36039,Pontevedra,1,10,5,0,1.34271693364885,1.33976376041372,0,Power plant Meirama,Coruna,116.337245164878
1,1000,Cambre,36006,Pontevedra,1,4,6,9,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,80.2112202858805
1,999,Daganzo de Arriba,28053,Madrid,8,2,3,10,1.34271693364885,1.33976376041372,0,Power plant de Puertollano,Ciudad Real,219.992696055285
1,998,Alhaurín de la Torre,29007,Málaga,15,8,7,8,1.09540293171607,1.09299370119357,0,Power plant Los Barrios,Cádiz,97.8705145694129
1,997,Ames,15002,Coruna,1,6,9,6,1.09540293171607,1.09299370119357,1,Power plant Meirama,Coruna,36.2544791826111
1,996,Altea,3018,Alicante/Alacant,13,8,8,8,1.09540293171607,1.09299370119357,0,Power plant de Escucha,Teruel,251.717109689672
1,995,Teruel,44216,Teruel,7,8,10,10,1.09540293171607,1.09299370119357,0,Power plant de Escucha,Teruel,57.8403222682999
1,994,Lalín,36024,Pontevedra,1,6,8,7,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,60.7242156709465
1,993,Brunete,28027,Madrid,8,7,7,8,1.53763022979437,1.5342483640218,0,Power plant Velilla,Palencia,229.265275594081
1,992,Espartinas,41040,Sevilla,15,0,10,6,1.09540293171607,1.09299370119357,0,Power plant Los Barrios,Cádiz,144.581573469174
1,991,Vic,8298,Barcelona,12,7,7,8,1.2736570830515,1.27085580013465,0,Power plant Cercs,Lleida,42.2317136163371
1,990,Vic,8298,Barcelona,12,5,7,10,1.09540293171607,1.09299370119357,0,Power plant Cercs,Lleida,42.2317136163371
1,989,Zizur Mayor/Zizur Nagusia,31907,Navarra,5,4,7,5,1.09540293171607,1.09299370119357,0,Power plant Escatrón,Teruel,201.033101261531
1,988,Castellar del Vallès,8051,Barcelona,12,0, ,6,1.09540293171607,1.09299370119357,0,Power plant Cercs,Lleida,64.1170241877023
1,987,Calonge i Sant Antoni,17034,Girona,12,3,10,10,1.09540293171607,1.09299370119357,0,Power plant Cercs,Lleida,106.565075411325
1,986,Vic,8298,Barcelona,12,7,10,7,1.34271693364885,1.33976376041372,0,Power plant Cercs,Lleida,42.2317136163371
1,985,Burgos,9059,Burgos,9,6,8,7,1.78902598215294,1.78509119626096,0,Power plant Velilla,Palencia,110.990759066177
1,984,Corbera de Llobregat,8072,Barcelona,12,8,9,7,1.09540293171607,1.09299370119357,0,Power plant Cercs,Lleida,83.7496064309525
1,983,Tudela,31232,Navarra,5,7,6,6,1.34271693364885,1.33976376041372,0,Power plant de Escucha,Teruel,157.168807163501
1,982,Valle de Egüés/Eguesibar,31086,Navarra,5,0,0,0,1.34271693364885,1.33976376041372,0,Power plant Escatrón,Teruel,197.534534284766
1,981,Colindres,39023,Cantabria,3,7,9,8,.676495224311756,.675007339903611,0,Power plant Velilla,Palencia,131.396436415674
1,980,Cambados,36006,Pontevedra,1,4,10,8,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,80.2112202858805
1,979,Colindres,39023,Cantabria,3,5,8,7,.676495224311756,.675007339903611,0,Power plant Velilla,Palencia,131.396436415674
1,978,Santander,39075,Cantabria,3,6,6,8,1.81086486611838,1.8068820477588,0,Power plant Velilla,Palencia,109.460605321173
1,977,Tortosa,43155,Tarragona,12,4,7,4,1.34271693364885,1.33976376041372,0,Power plant Escatrón,Teruel,84
1,976,"Carballiño, O",32019,Ourense,1,10,10,10,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,85.2203155008345
1,975,Vilagarcía de Arousa,36060,Pontevedra,1,10,10,10,1.71991584484558,1.71613305987253,0,Power plant Meirama,Coruna,69.2632541218718
1,974,Gijón,33024,Asturias,2,7,7,8,1.99172946252947,1.98734885035951,0,Power plant Aboño,Asturias,6.13271641890168
1,973,Redondela,36045,Pontevedra,1,7,9,7,1.2736570830515,1.27085580013465,0,Power plant Meirama,Coruna,100.280485823458
1,971,Cangas,36008,Pontevedra,1,8,7,6,1.09540293171607,1.09299370119357,0,Power plant Meirama,Coruna,104.34096057719
1,970,Ames,15002,Coruna,1,5,10,8,1.09540293171607,1.09299370119357,1,Power plant Meirama,Coruna,36.2544791826111
1,969,Gijón,33024,Asturias,2,9,9,9,1.81086486611838,1.8068820477588,0,Power plant Aboño,Asturias,6.13271641890168
1,968,Estella-Lizarra,31097,Navarra,5,4,9,7,1.4125160179956,1.4094093285706,0,Power plant Escatrón,Teruel,207.67362624527
